time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Condition,Session
2025-10-23T19:03:31.925Z,272,1096,3079,654,1640,3596,25896,24991,53063,14572,33752,78826,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:31.965Z,268,1104,3078,649,1652,3600,26146,25173,53409,14750,34153,79669,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.005Z,266,1098,3070,646,1649,3596,26299,25290,53648,14854,34379,80186,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.045Z,266,1084,3064,646,1636,3589,26327,25324,53719,14855,34368,80214,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.085Z,266,1077,3060,645,1626,3577,26140,25180,53482,14695,33955,79503,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.125Z,263,1081,3053,641,1620,3556,25556,24692,52691,14254,32827,77474,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.165Z,259,1087,3044,636,1612,3527,24634,23903,51413,13586,31111,74367,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.205Z,254,1085,3034,631,1604,3503,23894,23264,50383,13089,29833,72071,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.245Z,252,1077,3030,630,1604,3503,23879,23250,50365,13149,30005,72398,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.285Z,257,1072,3033,637,1611,3525,24505,23788,51227,13666,31354,74821,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.325Z,266,1072,3042,645,1619,3549,25217,24393,52201,14201,32743,77258,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.365Z,272,1077,3049,650,1625,3562,25619,24731,52753,14470,33451,78429,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.405Z,274,1084,3053,651,1629,3566,25712,24809,52895,14493,33532,78519,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.445Z,277,1087,3055,653,1631,3567,25747,24842,52972,14479,33504,78486,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.485Z,283,1085,3058,661,1632,3570,25924,25002,53227,14585,33782,78997,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.525Z,291,1082,3058,671,1631,3572,26172,25215,53546,14754,34213,79757,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.565Z,295,1082,3053,676,1630,3572,26334,25336,53731,14861,34457,80241,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.605Z,291,1085,3047,673,1632,3571,26397,25358,53777,14889,34475,80400,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.645Z,282,1089,3045,663,1631,3568,26336,25275,53650,14819,34238,80106,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.685Z,270,1092,3045,646,1628,3557,25978,24957,53126,14537,33491,78802,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.725Z,256,1092,3040,629,1620,3536,25249,24353,52131,14025,32190,76366,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.765Z,248,1088,3033,619,1612,3518,24520,23761,51173,13570,31053,74162,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.805Z,247,1089,3031,620,1617,3519,24305,23600,50935,13520,30969,73880,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.845Z,252,1093,3040,629,1632,3540,24651,23902,51461,13845,31861,75407,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.885Z,259,1090,3052,638,1640,3563,25181,24354,52210,14236,32904,77253,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.925Z,263,1080,3058,644,1634,3574,25535,24658,52673,14450,33454,78255,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:32.965Z,265,1074,3056,646,1622,3571,25603,24719,52730,14445,33417,78259,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.005Z,268,1074,3050,649,1613,3561,25523,24654,52615,14350,33141,77909,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.045Z,272,1074,3045,653,1611,3558,25539,24665,52664,14354,33120,78026,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.085Z,278,1076,3046,658,1619,3566,25764,24846,53010,14524,33546,78853,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.125Z,283,1082,3051,662,1630,3578,26076,25090,53453,14736,34098,79810,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.165Z,282,1089,3052,661,1639,3582,26279,25247,53727,14851,34395,80286,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.205Z,276,1097,3050,655,1645,3577,26300,25256,53737,14842,34362,80186,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.245Z,269,1098,3049,647,1641,3567,26066,25047,53386,14658,33871,79295,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.285Z,262,1088,3046,638,1624,3548,25440,24508,52510,14192,32648,77144,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.325Z,253,1080,3040,628,1606,3523,24564,23767,51320,13563,31007,74323,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.365Z,247,1079,3038,623,1602,3513,24007,23314,50586,13203,30069,72812,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.405Z,248,1083,3048,625,1612,3531,24176,23475,50822,13385,30548,73760,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.445Z,255,1082,3065,632,1623,3564,24823,24033,51677,13896,31883,76092,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.485Z,265,1079,3075,641,1629,3587,25427,24549,52473,14336,33032,78046,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.525Z,274,1084,3076,648,1635,3590,25710,24792,52861,14515,33515,78841,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.565Z,282,1092,3071,653,1643,3584,25769,24847,52970,14548,33616,78962,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.104Z,289,1097,3064,659,1651,3580,25888,24953,53161,14661,33896,79403,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.144Z,293,1102,3057,665,1660,3579,26129,25172,53485,14857,34394,80210,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.184Z,288,1108,3050,665,1667,3575,26284,25326,53674,14946,34659,80571,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.224Z,278,1111,3047,660,1668,3571,26293,25350,53694,14909,34612,80432,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.264Z,274,1111,3049,658,1666,3572,26263,25315,53671,14849,34479,80218,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.304Z,277,1110,3051,658,1663,3568,26135,25177,53490,14735,34163,79693,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.344Z,282,1112,3052,658,1654,3554,25695,24771,52861,14398,33250,78089,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.384Z,283,1112,3050,655,1638,3529,24897,24074,51733,13801,31672,75257,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.424Z,278,1110,3041,649,1626,3508,24166,23438,50696,13288,30318,72769,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:33.965Z,271,1109,3036,643,1629,3509,24044,23328,50525,13275,30276,72619,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.005Z,271,1112,3040,646,1642,3535,24530,23754,51232,13711,31425,74647,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.045Z,280,1119,3049,659,1657,3561,25156,24304,52143,14183,32673,76935,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.085Z,290,1124,3054,672,1662,3573,25539,24635,52710,14409,33270,78139,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.125Z,292,1121,3051,673,1655,3569,25618,24696,52849,14402,33259,78263,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.165Z,283,1113,3048,663,1643,3563,25602,24666,52844,14353,33136,78140,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.205Z,273,1105,3051,652,1639,3564,25726,24753,53020,14426,33328,78525,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.245Z,273,1102,3058,651,1644,3572,25989,24985,53378,14607,33815,79336,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.285Z,283,1106,3064,659,1652,3581,26222,25224,53665,14769,34265,80011,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.325Z,292,1113,3066,668,1658,3587,26330,25349,53752,14845,34466,80271,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.365Z,296,1115,3065,671,1660,3586,26296,25323,53651,14822,34378,80058,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.405Z,291,1114,3061,664,1656,3576,26001,25068,53237,14607,33799,79004,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.445Z,278,1109,3057,651,1645,3556,25320,24491,52345,14112,32516,76768,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.485Z,268,1102,3056,641,1631,3537,24519,23804,51301,13556,31076,74290,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.525Z,267,1098,3056,642,1627,3534,24172,23493,50852,13375,30609,73488,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.565Z,272,1100,3055,648,1636,3546,24478,23746,51276,13679,31421,74895,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.605Z,275,1101,3049,651,1647,3558,25084,24262,52091,14153,32671,77110,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.645Z,273,1098,3042,650,1651,3562,25558,24665,52717,14476,33504,78631,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.685Z,268,1093,3039,646,1648,3560,25731,24802,52944,14555,33698,78998,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.725Z,263,1092,3042,643,1644,3556,25730,24791,52935,14518,33593,78741,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.765Z,261,1096,3047,645,1644,3559,25804,24865,53027,14564,33710,78768,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.805Z,265,1106,3051,654,1651,3568,26009,25056,53306,14708,34078,79298,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.845Z,271,1115,3052,661,1658,3576,26180,25201,53558,14806,34316,79798,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.885Z,272,1115,3051,659,1658,3577,26257,25251,53681,14829,34356,79993,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.925Z,269,1105,3052,652,1651,3574,26254,25235,53673,14800,34287,79872,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:34.965Z,270,1095,3057,648,1642,3571,26076,25081,53403,14650,33927,79154,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.005Z,270,1085,3060,647,1628,3559,25543,24635,52643,14245,32904,77304,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.045Z,265,1081,3052,642,1612,3532,24669,23898,51420,13607,31248,74432,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.085Z,258,1086,3037,635,1604,3506,23942,23282,50392,13117,29939,72215,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.125Z,256,1097,3030,635,1614,3506,23913,23268,50322,13170,30041,72454,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.165Z,261,1109,3036,641,1636,3531,24514,23796,51129,13673,31335,74736,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.205Z,269,1114,3047,649,1652,3559,25202,24394,52077,14198,32700,77120,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.245Z,273,1111,3050,651,1654,3570,25595,24723,52639,14470,33400,78385,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.285Z,270,1110,3048,649,1654,3568,25677,24778,52789,14506,33490,78595,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.325Z,266,1111,3047,648,1656,3566,25682,24773,52837,14496,33490,78578,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.365Z,265,1108,3045,650,1658,3568,25829,24896,53063,14597,33784,79049,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.405Z,265,1103,3039,651,1657,3568,26068,25104,53395,14755,34213,79777,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.445Z,264,1103,3035,650,1658,3568,26227,25251,53618,14841,34449,80185,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.485Z,262,1110,3039,646,1664,3570,26264,25296,53684,14847,34468,80202,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.525Z,263,1117,3047,645,1668,3570,26170,25219,53556,14768,34272,79789,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.565Z,272,1114,3054,650,1658,3563,25822,24914,53057,14502,33589,78517,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.605Z,280,1104,3056,654,1639,3549,25157,24330,52127,14010,32307,76274,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.645Z,279,1096,3051,651,1623,3535,24482,23738,51204,13552,31099,74216,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.685Z,270,1095,3045,645,1620,3532,24282,23563,50944,13487,30898,73918,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.725Z,266,1099,3045,644,1629,3544,24635,23879,51443,13824,31745,75412,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.765Z,270,1100,3049,647,1638,3560,25190,24385,52212,14262,32872,77366,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.805Z,276,1098,3055,652,1640,3571,25588,24750,52752,14524,33564,78592,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.845Z,280,1098,3057,657,1638,3572,25684,24837,52881,14535,33615,78731,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.885Z,284,1105,3057,661,1641,3568,25585,24741,52762,14411,33309,78223,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.925Z,284,1114,3059,664,1650,3565,25551,24693,52740,14350,33151,77949,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:35.965Z,280,1123,3062,664,1664,3568,25729,24827,52991,14459,33418,78430,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.005Z,279,1129,3060,665,1674,3571,26015,25057,53372,14657,33909,79314,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.045Z,286,1128,3053,671,1673,3569,26237,25235,53653,14797,34260,79951,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.085Z,292,1124,3045,675,1667,3564,26296,25270,53710,14808,34286,80002,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.125Z,291,1122,3042,669,1662,3557,26095,25089,53415,14640,33856,79217,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.165Z,285,1116,3043,658,1649,3543,25499,24588,52577,14200,32720,77182,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.205Z,280,1101,3045,648,1622,3523,24598,23832,51324,13557,31042,74243,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.245Z,277,1085,3043,643,1599,3509,23930,23270,50400,13117,29883,72262,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.285Z,278,1082,3042,646,1601,3517,23986,23327,50470,13236,30187,72818,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.325Z,279,1090,3045,652,1622,3541,24616,23882,51328,13767,31588,75206,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.365Z,279,1102,3049,657,1643,3564,25279,24462,52239,14280,32939,77507,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.405Z,280,1109,3051,659,1653,3574,25629,24759,52737,14514,33544,78611,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.445Z,280,1112,3051,658,1654,3573,25698,24794,52868,14515,33538,78722,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.486Z,277,1113,3052,654,1653,3571,25742,24801,52975,14502,33494,78774,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.526Z,272,1112,3052,651,1654,3574,25922,24937,53242,14601,33739,79274,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.566Z,268,1116,3052,647,1658,3578,26135,25121,53507,14734,34081,79832,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.606Z,262,1128,3049,641,1669,3576,26257,25240,53633,14815,34295,80108,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.646Z,258,1136,3045,635,1678,3568,26286,25274,53661,14837,34348,80124,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.686Z,256,1132,3045,630,1673,3560,26175,25174,53517,14748,34120,79660,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.726Z,255,1118,3049,626,1652,3550,25763,24816,52964,14431,33319,78197,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.766Z,260,1105,3048,628,1626,3533,25022,24189,51958,13888,31942,75708,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.806Z,270,1099,3046,638,1610,3519,24334,23609,51018,13425,30773,73554,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.846Z,278,1100,3048,651,1614,3524,24207,23497,50838,13408,30749,73458,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.886Z,281,1106,3054,660,1633,3544,24653,23869,51434,13795,31752,75273,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.926Z,278,1111,3056,661,1649,3562,25244,24370,52230,14228,32858,77347,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:36.966Z,266,1113,3054,655,1655,3568,25611,24689,52745,14452,33409,78478,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.006Z,247,1115,3054,646,1655,3566,25677,24752,52852,14450,33379,78537,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.046Z,233,1117,3053,638,1655,3560,25609,24699,52755,14379,33169,78212,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.086Z,237,1117,3051,637,1655,3558,25660,24742,52820,14424,33254,78400,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.126Z,254,1115,3053,644,1657,3565,25911,24955,53159,14609,33720,79218,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.166Z,261,1114,3057,647,1661,3575,26188,25201,53520,14793,34216,79995,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.206Z,246,1113,3058,635,1663,3579,26312,25317,53678,14866,34432,80252,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.246Z,220,1112,3057,617,1662,3575,26250,25268,53604,14810,34307,79955,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.286Z,230,1111,3055,621,1655,3563,25955,25019,53213,14582,33735,78909,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.326Z,328,1107,3049,672,1644,3542,25323,24478,52345,14117,32530,76781,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.366Z,493,1106,3041,755,1635,3520,24519,23783,51243,13563,31067,74259,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.406Z,623,1107,3037,827,1637,3515,24077,23392,50651,13317,30394,73194,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.446Z,719,1111,3040,911,1648,3532,24311,23582,50978,13561,31013,74374,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.486Z,891,1115,3049,1066,1662,3558,24930,24108,51824,14033,32249,76537,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.526Z,990,1116,3059,1155,1668,3579,25465,24569,52559,14398,33214,78149,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.566Z,797,1111,3066,1021,1663,3589,25707,24779,52890,14538,33592,78732,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.606Z,495,1104,3067,803,1654,3588,25779,24841,52973,14574,33686,78854,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.646Z,326,1097,3062,673,1648,3582,25942,24978,53176,14708,34015,79414,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.686Z,262,1090,3057,598,1643,3578,26211,25213,53549,14915,34522,80347,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.726Z,215,1086,3057,509,1637,3577,26359,25352,53789,14990,34710,80790,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.766Z,184,1086,3060,445,1634,3579,26351,25363,53821,14929,34580,80672,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.806Z,182,1092,3065,444,1638,3582,26301,25331,53776,14845,34384,80407,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.846Z,181,1097,3067,441,1641,3578,26148,25188,53548,14691,33977,79729,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.886Z,180,1097,3061,435,1634,3558,25666,24758,52829,14309,32969,77899,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.926Z,210,1095,3048,493,1620,3526,24807,24023,51603,13689,31355,74901,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:37.966Z,262,1099,3036,588,1613,3502,24020,23358,50518,13171,30024,72391,Day_3,RedLightPol_Switched,Session_1
2025-10-23T19:03:38.006Z,319,1103,3030,660,1619,3504,23896,23258,50356,13173,30050,72347,Day_3,RedLightPol_Switched,Session_1
