Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Red,C2,650,900,26.0,36.0,-2.842170943040401e-16,13.14571879957158,-0.4726992673289576,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,675,925,27.0,37.0,0.0,13.018747019650505,-0.4848363742769603,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,700,950,28.0,38.0,-8.5265128291212e-17,13.570421589789392,-0.4410732824352733,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,725,975,29.0,39.0,3.552713678800501e-17,14.091146447466206,-0.4738688964581847,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,750,1000,30.0,40.0,0.0,17.408196845613098,-1.259257063772101,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,775,1025,31.0,41.0,1.9895196601282808e-16,17.199111894339545,-0.9906295266227816,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,800,1050,32.0,42.0,3.979039320256561e-16,16.939544900505677,-0.9529191280734156,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Red,C2,825,1075,33.0,43.0,-5.6843418860808095e-16,16.740945071597995,-0.8775311578046042,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,0,250,0.0,10.0,1.8474111129762604e-16,35.00604848338401,-0.1992530249957982,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,25,275,1.0,11.0,6.821210263296962e-16,35.88744189529095,-0.2093229587101371,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,50,300,2.0,12.0,-2.2737367544323206e-16,37.03609282274941,-0.1481674196269954,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,75,325,3.0,13.0,5.002220859751105e-15,95.94247282095716,3.737382430804708,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,100,350,4.0,14.0,1.4779288903810085e-15,113.81972776831093,-0.9286624875825424,Day_4,Experiment_3,IR,Dark,0,Un. Pol
