ts,user_id,device_id,source,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,time_s
2026-03-13 16:59:24.744000+00:00,0,0,0,15921,0,31805,27896,32967,252,12310,0,47771,24585,82663,2803,105775,19910,28713,170931,29138,2814,87061,4188,38746,169490,66986,2935,5.602
2026-03-13 16:59:24.784000+00:00,0,0,0,15994,0,31836,27939,32977,248,12350,0,47812,24585,82719,2802,105825,19885,28704,170936,29147,2822,87060,4190,38749,169454,67020,2939,5.642
2026-03-13 16:59:24.824000+00:00,0,0,0,16040,0,31868,27995,33001,250,12368,0,47842,24600,82780,2808,105873,19887,28716,170967,29166,2827,87052,4190,38757,169440,67058,2946,5.682
2026-03-13 16:59:24.864000+00:00,0,0,0,16053,0,31907,28045,33033,262,12356,0,47862,24607,82812,2822,105908,19904,28730,171011,29193,2832,87033,4190,38751,169430,67080,2951,5.722
2026-03-13 16:59:24.904000+00:00,0,0,0,16042,0,31952,28080,33063,275,12319,0,47877,24599,82800,2836,105915,19919,28734,171056,29225,2835,86997,4191,38726,169412,67076,2947,5.762
2026-03-13 16:59:24.944000+00:00,0,0,0,16021,0,31986,28113,33093,275,12273,0,47877,24589,82778,2836,105899,19927,28743,171106,29245,2835,86948,4190,38699,169393,67052,2936,5.802
2026-03-13 16:59:24.984000+00:00,0,0,0,16018,0,31995,28153,33129,266,12247,0,47853,24589,82788,2827,105894,19934,28770,171161,29249,2839,86909,4184,38688,169389,67022,2933,5.842
2026-03-13 16:59:25.024000+00:00,0,0,0,16054,0,31990,28195,33165,261,12261,0,47818,24594,82823,2820,105927,19944,28805,171213,29245,2846,86902,4179,38692,169394,67001,2945,5.882
2026-03-13 16:59:25.064000+00:00,0,0,0,16116,0,31987,28232,33190,257,12301,0,47786,24599,82840,2812,105988,19959,28839,171246,29244,2851,86913,4182,38700,169386,66988,2958,5.922
2026-03-13 16:59:25.104000+00:00,0,0,0,16153,0,31991,28248,33197,252,12333,0,47764,24608,82814,2804,106037,19974,28875,171260,29255,2852,86916,4190,38706,169373,66979,2963,5.962
2026-03-13 16:59:25.144000+00:00,0,0,0,16120,0,31986,28202,33180,254,12341,0,47754,24632,82753,2799,106050,19991,28921,171260,29282,2851,86914,4196,38719,169398,66991,2963,6.002
2026-03-13 16:59:25.184000+00:00,0,0,0,16016,0,31942,28057,33124,255,12341,0,47757,24669,82692,2794,106036,20023,28963,171231,29301,2842,86939,4203,38755,169493,67048,2961,6.042
2026-03-13 16:59:25.224000+00:00,0,0,0,15891,0,31845,27855,33023,251,12350,0,47767,24705,82656,2785,106001,20070,28972,171155,29277,2833,86991,4220,38811,169626,67129,2963,6.082
2026-03-13 16:59:25.264000+00:00,0,0,0,15799,0,31732,27681,32912,242,12362,0,47778,24716,82650,2777,105943,20109,28922,171049,29216,2831,87039,4235,38856,169724,67184,2970,6.122
2026-03-13 16:59:25.304000+00:00,0,0,0,15749,0,31649,27589,32841,231,12356,0,47789,24690,82669,2771,105868,20116,28829,170958,29151,2838,87047,4230,38865,169750,67190,2980,6.162
2026-03-13 16:59:25.344000+00:00,0,0,0,15717,0,31612,27577,32817,227,12319,0,47792,24647,82685,2769,105790,20098,28735,170905,29105,2847,87010,4208,38839,169711,67153,2985,6.202
2026-03-13 16:59:25.384000+00:00,0,0,0,15702,0,31611,27621,32825,232,12272,0,47780,24618,82681,2772,105733,20074,28680,170884,29083,2850,86952,4191,38798,169638,67097,2980,6.242
2026-03-13 16:59:25.424000+00:00,0,0,0,15719,0,31633,27687,32856,241,12251,0,47760,24613,82673,2779,105716,20059,28677,170889,29090,2849,86907,4190,38767,169575,67054,2967,6.282
2026-03-13 16:59:25.464000+00:00,0,0,0,15772,0,31667,27744,32905,243,12271,0,47747,24619,82684,2781,105744,20061,28706,170914,29123,2848,86896,4203,38750,169544,67039,2956,6.322
2026-03-13 16:59:25.504000+00:00,0,0,0,15828,0,31706,27782,32953,237,12303,0,47752,24624,82710,2777,105787,20075,28733,170945,29160,2849,86905,4213,38736,169538,67042,2954,6.362
2026-03-13 16:59:25.544000+00:00,0,0,0,15851,0,31741,27810,32980,233,12306,0,47767,24622,82725,2775,105807,20082,28735,170962,29177,2849,86897,4215,38718,169529,67042,2954,6.402
2026-03-13 16:59:25.584000+00:00,0,0,0,15846,0,31760,27839,32986,240,12277,0,47773,24617,82724,2785,105806,20071,28717,170964,29168,2839,86866,4209,38697,169505,67029,2946,6.442
2026-03-13 16:59:25.624000+00:00,0,0,0,15848,0,31763,27872,32988,260,12248,0,47762,24603,82719,2808,105805,20046,28693,170969,29147,2821,86832,4200,38678,169472,67001,2929,6.482
2026-03-13 16:59:25.664000+00:00,0,0,0,15877,0,31771,27905,32994,284,12240,0,47750,24580,82718,2836,105803,20020,28668,170985,29130,2806,86811,4193,38658,169434,66972,2916,6.522
2026-03-13 16:59:25.704000+00:00,0,0,0,15914,0,31793,27945,33004,299,12239,0,47748,24563,82719,2853,105791,20003,28652,171009,29127,2804,86787,4191,38635,169394,66952,2915,6.562
2026-03-13 16:59:25.744000+00:00,0,0,0,15944,0,31816,28000,33016,299,12234,0,47743,24563,82718,2856,105772,19993,28653,171039,29136,2807,86752,4190,38619,169357,66941,2916,6.602
2026-03-13 16:59:25.784000+00:00,0,0,0,15968,0,31827,28058,33034,287,12229,0,47725,24574,82723,2845,105757,19978,28673,171067,29147,2810,86715,4185,38612,169323,66932,2913,6.642
2026-03-13 16:59:25.824000+00:00,0,0,0,15987,0,31836,28110,33059,272,12224,0,47711,24581,82738,2831,105755,19961,28698,171081,29155,2816,86683,4180,38612,169285,66916,2913,6.682
2026-03-13 16:59:25.864000+00:00,0,0,0,16005,0,31852,28147,33082,262,12222,0,47713,24573,82760,2823,105777,19948,28712,171099,29162,2822,86658,4177,38612,169252,66903,2918,6.722
2026-03-13 16:59:25.904000+00:00,0,0,0,16034,0,31868,28170,33102,255,12233,0,47719,24551,82785,2817,105827,19936,28713,171150,29171,2824,86644,4174,38604,169241,66904,2924,6.762
2026-03-13 16:59:25.944000+00:00,0,0,0,16068,0,31878,28185,33125,246,12247,0,47716,24526,82812,2810,105885,19930,28709,171224,29181,2821,86634,4173,38592,169250,66914,2925,6.802
2026-03-13 16:59:25.984000+00:00,0,0,0,16083,0,31889,28194,33150,244,12244,0,47706,24507,82827,2809,105933,19939,28706,171288,29190,2819,86614,4178,38580,169261,66919,2923,6.842
2026-03-13 16:59:26.024000+00:00,0,0,0,16062,0,31908,28179,33171,246,12225,0,47699,24503,82814,2811,105952,19960,28704,171326,29211,2820,86589,4182,38573,169271,66923,2923,6.882
2026-03-13 16:59:26.064000+00:00,0,0,0,15999,0,31930,28104,33171,243,12216,0,47706,24530,82767,2799,105933,19986,28720,171335,29258,2825,86578,4182,38589,169315,66955,2931,6.922
2026-03-13 16:59:26.104000+00:00,0,0,0,15900,0,31931,27951,33120,238,12236,0,47723,24588,82698,2780,105903,20028,28773,171296,29307,2832,86598,4187,38642,169415,67031,2953,6.962
2026-03-13 16:59:26.144000+00:00,0,0,0,15805,0,31885,27764,33015,237,12283,0,47731,24649,82639,2769,105878,20083,28834,171192,29306,2837,86663,4204,38709,169532,67110,2977,7.002
2026-03-13 16:59:26.184000+00:00,0,0,0,15741,0,31791,27620,32904,237,12321,0,47732,24679,82616,2768,105846,20125,28833,171063,29242,2834,86755,4222,38747,169611,67138,2986,7.042
2026-03-13 16:59:26.224000+00:00,0,0,0,15708,0,31682,27554,32832,234,12326,0,47742,24672,82622,2769,105803,20133,28759,170963,29161,2826,86820,4228,38741,169631,67116,2978,7.082
2026-03-13 16:59:26.264000+00:00,0,0,0,15702,0,31609,27550,32804,231,12310,0,47755,24642,82631,2771,105765,20115,28667,170908,29107,2822,86834,4223,38709,169602,67079,2968,7.122
2026-03-13 16:59:26.304000+00:00,0,0,0,15731,0,31584,27579,32809,235,12305,0,47752,24604,82633,2776,105754,20090,28608,170893,29084,2826,86819,4218,38674,169548,67040,2964,7.162
2026-03-13 16:59:26.344000+00:00,0,0,0,15786,0,31596,27627,32835,244,12322,0,47739,24579,82631,2784,105770,20075,28593,170908,29087,2826,86805,4224,38649,169494,67007,2957,7.202
2026-03-13 16:59:26.384000+00:00,0,0,0,15839,0,31629,27688,32875,256,12342,0,47731,24583,82632,2794,105790,20083,28610,170929,29117,2820,86802,4236,38633,169457,66996,2946,7.242
2026-03-13 16:59:26.424000+00:00,0,0,0,15874,0,31664,27751,32921,263,12350,0,47724,24606,82644,2797,105803,20098,28641,170941,29155,2815,86803,4241,38625,169442,67004,2938,7.282
2026-03-13 16:59:26.464000+00:00,0,0,0,15895,0,31682,27798,32957,261,12348,0,47707,24621,82659,2792,105812,20092,28667,170952,29176,2821,86795,4231,38617,169436,67005,2940,7.322
2026-03-13 16:59:26.504000+00:00,0,0,0,15911,0,31684,27825,32976,255,12340,0,47683,24605,82665,2782,105819,20063,28670,170973,29174,2833,86768,4211,38604,169422,66986,2949,7.362
2026-03-13 16:59:26.544000+00:00,0,0,0,15924,0,31685,27847,32981,249,12325,0,47665,24571,82658,2777,105825,20033,28653,171000,29161,2838,86732,4194,38585,169388,66953,2953,7.402
2026-03-13 16:59:26.584000+00:00,0,0,0,15942,0,31697,27880,32986,253,12309,0,47657,24544,82648,2785,105836,20022,28633,171016,29151,2836,86703,4187,38564,169341,66923,2950,7.442
2026-03-13 16:59:26.624000+00:00,0,0,0,15974,0,31719,27923,32999,268,12304,0,47653,24527,82639,2803,105850,20028,28617,171033,29157,2835,86683,4190,38542,169304,66902,2942,7.482
2026-03-13 16:59:26.664000+00:00,0,0,0,16008,0,31748,27971,33024,283,12303,0,47651,24520,82635,2818,105862,20033,28610,171069,29174,2835,86660,4189,38517,169289,66888,2934,7.522
2026-03-13 16:59:26.704000+00:00,0,0,0,16020,0,31781,28016,33055,286,12286,0,47650,24514,82637,2821,105860,20025,28610,171111,29188,2834,86629,4184,38492,169279,66874,2925,7.562
2026-03-13 16:59:26.744000+00:00,0,0,0,16000,0,31813,28047,33086,276,12239,0,47650,24502,82645,2812,105830,20013,28613,171140,29199,2829,86580,4180,38469,169264,66862,2915,7.602
2026-03-13 16:59:26.784000+00:00,0,0,0,15968,0,31833,28075,33116,267,12186,0,47643,24488,82658,2803,105784,20008,28618,171160,29208,2824,86525,4181,38448,169244,66850,2907,7.642
2026-03-13 16:59:26.824000+00:00,0,0,0,15971,0,31845,28115,33140,266,12167,0,47631,24485,82670,2805,105773,20017,28627,171186,29210,2822,86492,4187,38434,169225,66836,2906,7.682
2026-03-13 16:59:26.864000+00:00,0,0,0,16031,0,31857,28161,33159,267,12201,0,47624,24489,82684,2808,105825,20038,28639,171228,29206,2818,86500,4198,38428,169212,66823,2904,7.722
2026-03-13 16:59:26.904000+00:00,0,0,0,16119,0,31871,28197,33177,261,12258,0,47619,24484,82702,2805,105905,20053,28650,171281,29204,2813,86530,4203,38428,169210,66816,2899,7.762
2026-03-13 16:59:26.944000+00:00,0,0,0,16184,0,31885,28221,33199,258,12296,0,47613,24471,82720,2805,105964,20054,28657,171324,29210,2803,86549,4200,38424,169211,66814,2891,7.802
2026-03-13 16:59:26.984000+00:00,0,0,0,16203,0,31906,28237,33224,265,12299,0,47611,24467,82726,2812,105991,20053,28667,171354,29230,2796,86547,4194,38414,169213,66823,2884,7.842
2026-03-13 16:59:27.024000+00:00,0,0,0,16170,0,31930,28219,33244,271,12288,0,47615,24488,82708,2811,106004,20061,28689,171381,29274,2804,86551,4194,38404,169245,66856,2892,7.882
2026-03-13 16:59:27.064000+00:00,0,0,0,16088,0,31944,28119,33229,269,12294,0,47627,24543,82667,2798,106014,20097,28730,171383,29331,2823,86592,4202,38419,169343,66928,2918,7.922
2026-03-13 16:59:27.104000+00:00,0,0,0,15968,0,31919,27938,33156,263,12317,0,47639,24614,82625,2781,106002,20165,28779,171327,29356,2840,86665,4213,38481,169498,67021,2951,7.962
2026-03-13 16:59:27.144000+00:00,0,0,0,15847,0,31833,27742,33048,260,12335,0,47643,24659,82598,2771,105948,20231,28801,171220,29323,2847,86727,4218,38567,169641,67082,2973,8.002
2026-03-13 16:59:27.184000+00:00,0,0,0,15766,0,31713,27613,32954,267,12335,0,47645,24659,82585,2776,105873,20255,28763,171102,29254,2847,86756,4215,38619,169701,67085,2976,8.042
2026-03-13 16:59:27.224000+00:00,0,0,0,15740,0,31627,27583,32905,280,12326,0,47658,24641,82580,2791,105821,20238,28679,171003,29185,2843,86759,4215,38615,169674,67044,2966,8.082
2026-03-13 16:59:27.264000+00:00,0,0,0,15749,0,31604,27621,32893,288,12313,0,47674,24625,82574,2801,105801,20212,28595,170941,29140,2837,86746,4218,38573,169605,66991,2951,8.122
2026-03-13 16:59:27.304000+00:00,0,0,0,15768,0,31614,27674,32907,283,12297,0,47676,24605,82563,2796,105795,20196,28554,170932,29134,2831,86722,4221,38530,169555,66952,2939,8.162
2026-03-13 16:59:27.344000+00:00,0,0,0,15793,0,31631,27720,32945,268,12286,0,47663,24584,82557,2780,105787,20194,28567,170967,29164,2823,86702,4228,38510,169547,66947,2928,8.202
2026-03-13 16:59:27.384000+00:00,0,0,0,15823,0,31655,27760,32999,260,12284,0,47649,24572,82569,2773,105775,20201,28607,171019,29209,2812,86692,4240,38508,169562,66963,2917,8.242
2026-03-13 16:59:27.424000+00:00,0,0,0,15840,0,31685,27799,33046,269,12276,0,47641,24573,82590,2785,105759,20199,28645,171057,29240,2803,86681,4239,38511,169568,66972,2910,8.282
2026-03-13 16:59:27.464000+00:00,0,0,0,15832,0,31704,27834,33071,279,12248,0,47629,24576,82609,2798,105746,20175,28668,171074,29244,2805,86656,4221,38513,169549,66954,2909,8.322
2026-03-13 16:59:27.504000+00:00,0,0,0,15811,0,31710,27866,33079,278,12207,0,47612,24567,82621,2800,105744,20138,28674,171083,29226,2815,86620,4199,38514,169516,66921,2913,8.362
2026-03-13 16:59:27.544000+00:00,0,0,0,15806,0,31713,27895,33085,282,12176,0,47597,24544,82623,2803,105751,20102,28663,171090,29203,2821,86586,4184,38506,169480,66886,2917,8.402
2026-03-13 16:59:27.584000+00:00,0,0,0,15837,0,31722,27930,33097,294,12174,0,47585,24517,82620,2812,105764,20074,28636,171095,29185,2826,86566,4174,38477,169442,66855,2923,8.442
2026-03-13 16:59:27.624000+00:00,0,0,0,15891,0,31744,27978,33124,294,12189,0,47576,24501,82617,2809,105782,20062,28609,171110,29174,2835,86555,4170,38435,169410,66824,2930,8.482
2026-03-13 16:59:27.664000+00:00,0,0,0,15932,0,31773,28041,33159,283,12193,0,47564,24501,82616,2795,105798,20069,28597,171144,29175,2840,86540,4169,38401,169397,66799,2932,8.522
2026-03-13 16:59:27.704000+00:00,0,0,0,15952,0,31802,28100,33193,269,12183,0,47549,24506,82616,2783,105805,20089,28605,171194,29189,2838,86517,4170,38383,169409,66783,2927,8.562
2026-03-13 16:59:27.744000+00:00,0,0,0,15967,0,31833,28141,33224,261,12171,0,47542,24501,82614,2777,105809,20121,28616,171245,29208,2835,86493,4178,38368,169422,66766,2922,8.602
2026-03-13 16:59:27.784000+00:00,0,0,0,15992,0,31874,28171,33248,269,12167,0,47549,24491,82603,2783,105818,20150,28617,171274,29220,2835,86475,4193,38345,169404,66738,2919,8.642
2026-03-13 16:59:27.824000+00:00,0,0,0,16019,0,31909,28204,33262,281,12166,0,47557,24485,82589,2794,105823,20162,28610,171285,29233,2834,86461,4205,38319,169366,66721,2914,8.682
2026-03-13 16:59:27.864000+00:00,0,0,0,16041,0,31926,28243,33273,282,12160,0,47553,24485,82587,2796,105813,20151,28606,171303,29247,2837,86445,4207,38304,169341,66727,2910,8.722
2026-03-13 16:59:27.904000+00:00,0,0,0,16083,0,31930,28286,33290,280,12175,0,47539,24493,82608,2796,105813,20137,28618,171330,29257,2845,86443,4204,38307,169338,66744,2909,8.762
2026-03-13 16:59:27.944000+00:00,0,0,0,16150,0,31939,28325,33314,277,12220,0,47525,24507,82640,2795,105857,20139,28641,171362,29264,2850,86463,4206,38320,169351,66762,2906,8.802
2026-03-13 16:59:27.984000+00:00,0,0,0,16192,0,31962,28331,33336,270,12262,0,47511,24524,82655,2788,105933,20163,28682,171400,29291,2846,86494,4215,38342,169392,66794,2897,8.842
2026-03-13 16:59:28.024000+00:00,0,0,0,16156,0,32001,28264,33336,266,12284,0,47505,24560,82643,2781,105985,20194,28756,171430,29346,2837,86537,4223,38382,169478,66862,2893,8.882
2026-03-13 16:59:28.064000+00:00,0,0,0,16038,0,32022,28101,33288,270,12292,0,47525,24611,82618,2777,105980,20231,28854,171418,29396,2834,86593,4228,38446,169613,66962,2905,8.922
2026-03-13 16:59:28.104000+00:00,0,0,0,15894,0,31961,27886,33186,273,12296,0,47566,24643,82591,2775,105928,20273,28924,171340,29395,2838,86647,4235,38510,169743,67050,2930,8.962
2026-03-13 16:59:28.144000+00:00,0,0,0,15791,0,31824,27719,33081,276,12296,0,47601,24643,82575,2775,105861,20309,28911,171219,29344,2841,86678,4245,38550,169810,67089,2946,9.002
2026-03-13 16:59:28.184000+00:00,0,0,0,15745,0,31697,27660,33023,274,12281,0,47613,24631,82587,2775,105794,20325,28818,171112,29276,2839,86677,4252,38564,169811,67080,2945,9.042
2026-03-13 16:59:28.224000+00:00,0,0,0,15733,0,31633,27687,33014,272,12249,0,47606,24621,82613,2776,105730,20320,28710,171044,29224,2834,86647,4252,38555,169770,67046,2935,9.082
2026-03-13 16:59:28.264000+00:00,0,0,0,15742,0,31621,27744,33033,277,12218,0,47588,24604,82625,2783,105672,20299,28641,171020,29207,2828,86605,4245,38527,169711,67006,2924,9.122
2026-03-13 16:59:28.304000+00:00,0,0,0,15771,0,31639,27796,33068,282,12208,0,47571,24585,82622,2788,105635,20268,28628,171048,29226,2820,86574,4233,38498,169664,66976,2914,9.162
2026-03-13 16:59:28.344000+00:00,0,0,0,15811,0,31679,27844,33112,284,12219,0,47568,24579,82619,2790,105635,20237,28666,171098,29267,2808,86560,4223,38489,169647,66972,2903,9.202
2026-03-13 16:59:28.384000+00:00,0,0,0,15852,0,31732,27887,33149,287,12240,0,47580,24587,82619,2794,105675,20210,28731,171128,29312,2796,86559,4215,38493,169647,66993,2891,9.242
2026-03-13 16:59:28.424000+00:00,0,0,0,15891,0,31782,27915,33169,291,12263,0,47601,24587,82621,2800,105723,20189,28775,171130,29340,2789,86557,4214,38485,169643,67013,2885,9.282
2026-03-13 16:59:28.464000+00:00,0,0,0,15913,0,31817,27935,33177,293,12265,0,47619,24573,82627,2803,105744,20177,28759,171125,29342,2786,86536,4217,38454,169622,67007,2881,9.322
2026-03-13 16:59:28.504000+00:00,0,0,0,15910,0,31833,27960,33183,290,12234,0,47620,24550,82637,2800,105744,20175,28692,171139,29326,2789,86493,4216,38418,169595,66980,2878,9.362
2026-03-13 16:59:28.544000+00:00,0,0,0,15903,0,31840,27995,33198,281,12192,0,47607,24523,82644,2793,105735,20176,28623,171168,29304,2799,86446,4210,38384,169570,66943,2882,9.402
2026-03-13 16:59:28.585000+00:00,0,0,0,15912,0,31853,28035,33222,272,12164,0,47590,24497,82640,2785,105720,20181,28582,171196,29288,2812,86406,4204,38348,169543,66907,2891,9.443
2026-03-13 16:59:28.625000+00:00,0,0,0,15936,0,31868,28077,33253,263,12152,0,47568,24481,82628,2775,105713,20187,28576,171222,29291,2822,86377,4201,38322,169519,66882,2898,9.483
2026-03-13 16:59:28.665000+00:00,0,0,0,15966,0,31886,28127,33289,256,12149,0,47548,24483,82626,2767,105735,20186,28598,171252,29312,2828,86363,4197,38314,169509,66877,2902,9.523
2026-03-13 16:59:28.705000+00:00,0,0,0,15985,0,31917,28183,33328,257,12142,0,47549,24502,82658,2767,105783,20176,28635,171291,29334,2831,86360,4195,38324,169521,66885,2902,9.563
2026-03-13 16:59:28.745000+00:00,0,0,0,16007,0,31955,28235,33366,271,12143,0,47568,24522,82713,2780,105833,20168,28678,171344,29349,2830,86368,4195,38340,169543,66897,2895,9.603
2026-03-13 16:59:28.785000+00:00,0,0,0,16053,0,31985,28271,33396,287,12173,0,47587,24529,82759,2796,105874,20163,28715,171403,29366,2822,86382,4195,38351,169554,66910,2888,9.643
2026-03-13 16:59:28.825000+00:00,0,0,0,16090,0,31997,28281,33420,291,12206,0,47591,24533,82779,2800,105892,20160,28753,171453,29394,2812,86386,4195,38361,169562,66927,2884,9.683
2026-03-13 16:59:28.865000+00:00,0,0,0,16061,0,31979,28240,33425,285,12214,0,47578,24556,82768,2791,105877,20178,28807,171476,29434,2804,86384,4197,38390,169600,66963,2885,9.723
2026-03-13 16:59:28.905000+00:00,0,0,0,15963,0,31920,28122,33379,276,12211,0,47559,24604,82727,2776,105838,20224,28865,171444,29463,2806,86405,4205,38442,169681,67027,2894,9.763
2026-03-13 16:59:28.945000+00:00,0,0,0,15835,0,31824,27953,33276,264,12209,0,47552,24654,82675,2761,105780,20278,28880,171350,29450,2817,86447,4220,38494,169775,67097,2915,9.803
2026-03-13 16:59:28.985000+00:00,0,0,0,15736,0,31724,27806,33162,261,12207,0,47559,24678,82642,2757,105718,20315,28835,171226,29398,2825,86482,4232,38526,169832,67140,2932,9.843
2026-03-13 16:59:29.025000+00:00,0,0,0,15717,0,31660,27741,33085,270,12224,0,47578,24674,82642,2769,105689,20329,28761,171107,29334,2828,86508,4235,38537,169827,67145,2938,9.883
2026-03-13 16:59:29.065000+00:00,0,0,0,15766,0,31643,27755,33054,276,12255,0,47603,24658,82672,2781,105703,20326,28696,171026,29282,2831,86530,4234,38538,169783,67136,2938,9.923
2026-03-13 16:59:29.105000+00:00,0,0,0,15822,0,31658,27806,33061,273,12267,0,47632,24639,82733,2787,105725,20316,28656,171003,29260,2826,86542,4234,38538,169750,67144,2931,9.963
2026-03-13 16:59:29.145000+00:00,0,0,0,15847,0,31692,27861,33106,272,12252,0,47663,24625,82819,2795,105728,20319,28647,171026,29276,2810,86539,4234,38540,169758,67182,2919,10.003
2026-03-13 16:59:29.185000+00:00,0,0,0,15859,0,31737,27905,33173,280,12237,0,47686,24619,82888,2809,105724,20343,28668,171076,29320,2798,86531,4234,38538,169797,67225,2912,10.043
2026-03-13 16:59:29.225000+00:00,0,0,0,15879,0,31774,27931,33232,286,12237,0,47684,24613,82905,2817,105728,20367,28694,171138,29364,2796,86521,4232,38523,169829,67234,2912,10.083
